District,Block,Gram Panchayat,Village,Habitation,New Location,PWS Scheme Code,PWS Scheme Name,Latitude,Longitude,Sample Id,Fluoride (mg/l)in TW water sample ,Total Coliform (CFU/100ml) in TW water sample 
PURULIA,JAIPUR,BARA GRAM,BARAGRAM,BARAGRAM,NO,,,23.44243,86.2190334,2060601,,0
PURULIA,JAIPUR,BARA GRAM,BARAGRAM,BARAGRAM,NO,,,23.4436833,86.219625,2060600,,0
PURULIA,JAIPUR,BARA GRAM,BARAGRAM,BARAGRAM,NO,,,23.4455667,86.220115,2060599,,0
PURULIA,JAIPUR,BARA GRAM,BARAGRAM,BARAGRAM,NO,,,23.4479,86.2204317,2060598,,0
PURULIA,JAIPUR,BARA GRAM,BARAGRAM,BARAGRAM,NO,,,23.4424499,86.2211383,2060597,,0
PURULIA,JAIPUR,BARA GRAM,BARAGRAM,BARAGRAM,NO,,,23.442035,86.2207717,2060596,,7
PURULIA,JAIPUR,BARA GRAM,BARAGRAM,BARAGRAM,NO,,,23.4408817,86.2214417,2060595,,0
PURULIA,ARSHA,ARSHA,RUGRI,RUGRI,NO,,,23.30523,86.1724617,2020839,,0
PURULIA,ARSHA,MANKIARY,MANKIARI,JIBANDIH,NO,,,23.3381983,86.1387177,2020811,,0
PURULIA,ARSHA,MANKIARY,MANKIARI,JIBANDIH,NO,,,23.3367016,86.134988,2020812,,0
PURULIA,ARSHA,MANKIARY,CHAK LABARERDIH ALIAS GHATBAN,GHATBON,NO,,,23.3431806,86.1179762,2020814,,0
PURULIA,ARSHA,MANKIARY,BARAM,BARAM,NO,,,23.3797806,86.1315134,2020815,,0
PURULIA,ARSHA,MANKIARY,BARAM,BARAM,NO,,,23.3797448,86.1313201,2020817,,0
PURULIA,ARSHA,MANKIARY,BARAM,BARAM,NO,,,23.3795,86.1304082,2020818,,0
PURULIA,ARSHA,MANKIARY,BARAM,BARAM,NO,,,23.3805183,86.1300767,2020819,,0
PURULIA,ARSHA,MANKIARY,GUNDLIGORA,GUNDLIGORA,NO,,,23.3684391,86.1098792,2020820,,0
PURULIA,ARSHA,MANKIARY,GUNDLIGORA,GUNDLIGORA,NO,,,23.3679817,86.1079533,2020821,,0
PURULIA,ARSHA,MANKIARY,GUNDLIGORA,GUNDLIGORA,NO,,,23.3678617,86.108555,2020822,,0
PURULIA,ARSHA,MANKIARY,NAGRA,NAGRA,NO,,,23.3763542,86.1083017,2020823,,0
PURULIA,ARSHA,MANKIARY,ULUGARIYA,YAHIRADIH,NO,,,23.3586964,86.1114622,2020824,,0
PURULIA,ARSHA,MANKIARY,ULUGARIYA,ULUGORIA,NO,,,23.3464167,86.1058483,2020825,,0
PURULIA,ARSHA,MANKIARY,ULUGARIYA,ULUGORIA,NO,,,23.3465113,86.1056317,2020826,,0
PURULIA,ARSHA,MANKIARY,ULUGARIYA,BARJUDIH,NO,,,23.3521267,86.1052917,2020827,,0
PURULIA,ARSHA,MANKIARY,MANKIARI,MANKIARY,NO,,,23.347015,86.1292117,2020828,,0
PURULIA,ARSHA,MANKIARY,MANKIARI,MANKIARY,NO,,,23.3458092,86.1340251,2020829,,0
PURULIA,ARSHA,MANKIARY,CHITIDIH,CHITIDIH,NO,,,23.3297131,86.1480409,2020830,,0
PURULIA,BUNDWAN,KUNCHIA,BHAMRAGORA,BALIDIH,NO,,,22.804641,86.4498666,290870,,0
PURULIA,BUNDWAN,KUNCHIA,SENKEBASA,SEKEIBASA,NO,,,22.8024847,86.4557029,290879,,0
PURULIA,BUNDWAN,KUNCHIA,SENKEBASA,SEKEIBASA,NO,,,22.8040945,86.4559049,290878,,0
PURULIA,BUNDWAN,KUNCHIA,SENKEBASA,SEKEIBASA,NO,,,22.8049991,86.4539501,290877,,0
PURULIA,BUNDWAN,KUNCHIA,SENKEBASA,SEKEIBASA,NO,,,22.8065428,86.4497777,290876,,0
PURULIA,BUNDWAN,KUNCHIA,SENKEBASA,SEKEIBASA,NO,,,22.8066695,86.4496089,290875,,0
PURULIA,BUNDWAN,KUNCHIA,SENKEBASA,SEKEIBASA,NO,,,22.8069206,86.4493549,290874,,0
PURULIA,BUNDWAN,KUNCHIA,SENKEBASA,SEKEIBASA,NO,,,22.8047942,86.4482928,290873,,0
PURULIA,BUNDWAN,KUNCHIA,BHAMRAGORA,BALIDIH,NO,,,22.8042623,86.4482568,290872,,0
PURULIA,BUNDWAN,KUNCHIA,BHAMRAGORA,BALIDIH,NO,,,22.8043142,86.4482837,290871,,0
PURULIA,BUNDWAN,GURUR,BHALU,NAMOPARA,NO,,,22.9317617,86.523645,290889,,0
PURULIA,BUNDWAN,GURUR,BHALU,NAMOPARA,NO,,,22.93142,86.5235767,290888,,0
PURULIA,BUNDWAN,GURUR,BHALU,BHALU,NO,,,22.93877,86.5217667,290885,,0
PURULIA,BUNDWAN,GURUR,CHHOTA PARASIA,GHAGKOCHA,NO,,,22.9316867,86.5116133,290884,,0
PURULIA,BUNDWAN,GURUR,CHHOTA PARASIA,GHAGKOCHA,NO,,,22.9314367,86.5117383,290883,,0
PURULIA,BUNDWAN,GURUR,CHHOTA PARASIA,GHAGKOCHA,NO,,,22.9308871,86.5123533,290882,,0
PURULIA,BUNDWAN,GURUR,CHHOTA PARASIA,GHAGKOCHA,NO,,,22.930485,86.51424,290881,,0
PURULIA,BUNDWAN,GURUR,CHHOTA PARASIA,GHAGKOCHA,NO,,,22.93113,86.5155333,290880,,0
PURULIA,BUNDWAN,KUILAPAL,BARAKALA,BARKOLA,NO,,,22.8477506,86.6213036,290869,,0
PURULIA,BUNDWAN,KUILAPAL,KAPATDANGA,KAPAT DANGA,NO,,,22.8523947,86.6295995,290868,,0
PURULIA,BUNDWAN,KUILAPAL,KAPATDANGA,KAPAT DANGA,NO,,,22.8521827,86.6313718,290867,,0
PURULIA,BUNDWAN,KUILAPAL,PAHARPUR,PAHARPUR,NO,,,22.8505876,86.6405569,290866,,0
PURULIA,BUNDWAN,KUILAPAL,KATGORA,KATGORA,NO,,,22.8844318,86.6190888,290865,,0
PURULIA,BUNDWAN,KUILAPAL,BANBAHAL,BANBAHAL - 2,NO,,,22.8969755,86.6292573,290864,,0
PURULIA,BUNDWAN,KUILAPAL,BARAKARAM,BARAKARMO,NO,,,22.8941914,86.6247661,290863,,0
PURULIA,BUNDWAN,KUILAPAL,BARAKARAM,BARAKARMO,NO,,,22.8936157,86.6260606,290862,,0
PURULIA,BUNDWAN,KUILAPAL,JORASAL,JORASAL,NO,,,22.8784846,86.6214529,290861,,0
PURULIA,BUNDWAN,KUILAPAL,JORASAL,JORASAL,NO,,,22.8779363,86.6203331,290860,,0
PURULIA,BUNDWAN,GURUR,BHALU,NAMOPARA,NO,,,22.930655,86.5233217,290887,,0
PURULIA,MANBAZAR - II,KUMARI,KUMARI,KUMAREE,NO,,,22.971999,86.6244099,290839,,0
PURULIA,MANBAZAR - II,KUMARI,KUMARI,KUMAREE,NO,,,22.9740318,86.6231039,290838,,0
PURULIA,MANBAZAR - II,KUMARI,KUMARI,KUMAREE,NO,,,22.9742736,86.6236836,290836,,0
PURULIA,MANBAZAR - II,KUMARI,KUMARI,KUMAREE,NO,,,22.9743433,86.6218811,290835,,0
PURULIA,MANBAZAR - II,KUMARI,KUMARI,KUMAREE,NO,,,22.9739849,86.6216255,290834,,0
PURULIA,MANBAZAR - II,KUMARI,KUMARI,KUMAREE,NO,,,22.9745811,86.6210331,290833,,0
PURULIA,MANBAZAR - II,KUMARI,KUMARI,KUMAREE,NO,,,22.9712714,86.6195561,290832,,0
PURULIA,MANBAZAR - II,KUMARI,OLGARA,OLGARA,NO,,,22.9696923,86.6213232,290830,,0
PURULIA,BUNDWAN,GURUR,BHALU,NAMOPARA,NO,,,22.9295517,86.5244817,0290886,,0
PURULIA,MANBAZAR - II,KUMARI,KUMARI,KUMAREE,NO,,,22.9742346,86.623439,0290837,,0
PURULIA,MANBAZAR - II,KUMARI,OLGARA,OLGARA,NO,,,22.9706748,86.620539,0290831,,0
PURULIA,RAGHUNATHPUR - I,NUTANDIH,LAKHIPRIYA ALIS NUTANDI,LAKHIPRIYA MALIS NUT,NO,,,23.5640134,86.6835689,2080705,,0
PURULIA,RAGHUNATHPUR - I,NUTANDIH,LAKHIPRIYA ALIS NUTANDI,LAKHIPRIYA MALIS NUT,NO,,,23.5709708,86.6863882,2080704,,14
PURULIA,RAGHUNATHPUR - I,NUTANDIH,JORADI,JORADI,NO,,,23.5723166,86.6720813,2080703,,0
PURULIA,RAGHUNATHPUR - I,NUTANDIH,DURMUT,DURMUT,NO,,,23.588641,86.6750174,2080702,,0
PURULIA,RAGHUNATHPUR - I,NUTANDIH,DURMUT,DURMUT,NO,,,23.5856078,86.675169,2080701,,0
PURULIA,RAGHUNATHPUR - I,NUTANDIH,LAYEKDI,LAYAKDI,NO,,,23.5865328,86.6994208,2080700,,0
PURULIA,RAGHUNATHPUR - I,NUTANDIH,GAGRA,GAGRA,NO,,,23.6025208,86.7170092,2080699,,0
PURULIA,RAGHUNATHPUR - I,NUTANDIH,DHATARA,DHATARA,NO,,,23.6065572,86.7169226,2080698,,0
PURULIA,RAGHUNATHPUR - I,NUTANDIH,LACHHMANPUR,LACHHMANPUR,NO,,,23.5854842,86.7309456,2080697,,0
PURULIA,RAGHUNATHPUR - I,NUTANDIH,KUNARDI,KUNARDI,NO,,,23.5692716,86.6941057,2080696,,0
PURULIA,RAGHUNATHPUR - I,NUTANDIH,GAGRA,KUMRUGORA,NO,,,23.5921223,86.7074189,2080695,,0
PURULIA,RAGHUNATHPUR - I,NUTANDIH,MODHARJHOR ALIAS NUNIRDI,MODHARJHOR ALIAS,NO,,,23.6109995,86.703155,2080694,,0
PURULIA,RAGHUNATHPUR - I,NUTANDIH,AMTOR,AMTORE,NO,,,23.616652,86.7074291,2080693,,0
PURULIA,RAGHUNATHPUR - I,NUTANDIH,SALANCHI,SALANCHI,NO,,,23.6021833,86.7020278,2080692,,0
PURULIA,RAGHUNATHPUR - I,NUTANDIH,SALANCHI,SALANCHI,NO,,,23.6064706,86.6989843,2080691,,0
PURULIA,RAGHUNATHPUR - II,BARRAH,SIMRA,SIMRA,NO,,,23.60162,86.62086,2010847,,0
PURULIA,RAGHUNATHPUR - II,BARRAH,SIMRA,SIMRA,NO,,,23.6007017,86.6208033,2010846,,0
PURULIA,RAGHUNATHPUR - II,BARRAH,SIMRA,SIMRA,NO,,,23.6001233,86.622195,2010845,,0
PURULIA,RAGHUNATHPUR - II,BARRAH,SIMRA,SIMRA,NO,,,23.6017579,86.6280193,2010844,,0
PURULIA,RAGHUNATHPUR - II,BARRAH,SIMRA,SIMRA,NO,,,23.6018951,86.6282317,2010843,,0
PURULIA,RAGHUNATHPUR - II,BARRAH,BARDI ALIAS TARAPUR,TARAPUR,NO,,,23.6389017,86.595875,2010842,,0
PURULIA,RAGHUNATHPUR - II,BARRAH,BARDI ALIAS TARAPUR,TARAPUR,NO,,,23.6393917,86.5962517,2010841,,0
PURULIA,RAGHUNATHPUR - II,BARRAH,BARDI ALIAS TARAPUR,TARAPUR,NO,,,23.639375,86.59752,2010840,,0
PURULIA,RAGHUNATHPUR - II,BARRAH,BARDI ALIAS TARAPUR,TARAPUR,NO,,,23.6383983,86.5946283,2010839,,0
PURULIA,RAGHUNATHPUR - II,BARRAH,BARDI ALIAS TARAPUR,TARAPUR,NO,,,23.6375917,86.59527,2010838,,0
PURULIA,RAGHUNATHPUR - II,BARRAH,BARDI ALIAS TARAPUR,TARAPUR,NO,,,23.6372583,86.5950616,2010837,,0
PURULIA,RAGHUNATHPUR - II,BARRAH,BARDI ALIAS TARAPUR,TARAPUR,NO,,,23.6358302,86.5953143,2010836,,0
PURULIA,RAGHUNATHPUR - II,BARRAH,BARDI ALIAS TARAPUR,TARAPUR,NO,,,23.6351517,86.5954417,2010835,,0
PURULIA,JHALDA - II,HIRAPUR ADARDIH,CHIRUHATU,CHIRUHATU,NO,,,23.4060163,86.053432,321087,,0
PURULIA,JHALDA - II,HIRAPUR ADARDIH,CHIRUHATU,CHIRUHATU,NO,,,23.4068627,86.053539,321086,,0
PURULIA,JHALDA - II,HIRAPUR ADARDIH,CHIRUHATU,CHIRUHATU,NO,,,23.4069716,86.0534731,321085,,0
PURULIA,JHALDA - II,HIRAPUR ADARDIH,CHIRUHATU,CHIRUHATU,NO,,,23.4060202,86.0533198,321084,,3
PURULIA,JHALDA - II,HIRAPUR ADARDIH,CHIRUHATU,CHIRUHATU,NO,,,23.4061718,86.0531589,321083,,0
PURULIA,JHALDA - II,HIRAPUR ADARDIH,CHIRUHATU,CHIRUHATU,NO,,,23.4063036,86.0528891,321082,,0
PURULIA,JHALDA - II,HIRAPUR ADARDIH,CHIRUHATU,CHIRUHATU,NO,,,23.4064983,86.0526286,321081,,0
PURULIA,JHALDA - II,HIRAPUR ADARDIH,CHIRUHATU,CHIRUHATU,NO,,,23.4071009,86.0527452,321080,,0
PURULIA,JHALDA - II,HIRAPUR ADARDIH,CHIRUHATU,CHIRUHATU,NO,,,23.4067067,86.052411,321079,,0
PURULIA,JHALDA - II,HIRAPUR ADARDIH,CHIRUHATU,CHIRUHATU,NO,,,23.4066214,86.0522244,321078,,0
PURULIA,PURULIA - I,DURKU,PETADI,PETADI,NO,,,23.2554683,86.391055,0281601,2.08,0
PURULIA,PUNCHA,PUNCHA,PANRUI,PARDUI,NO,,,23.18943,86.6721583,1051480,1.681,0
PURULIA,PURULIA - I,GARAFUSRA,SINDRI,SINDRI,NO,,,23.3972381,86.2317549,281567,1.48,0
PURULIA,PUNCHA,PUNCHA,PUNCHA,PUNCHA,NO,,,23.166555,86.6570181,1051482,1.296,0
PURULIA,PURULIA - I,GARAFUSRA,SINDRI,SINDRI,NO,,,23.4080683,86.227577,281578,1.28,0
PURULIA,PURULIA - I,DURKU,PETADI,PETADI,NO,,,23.2553249,86.3907886,0281600,1.23,0
PURULIA,PURULIA - I,GARAFUSRA,SINDRI,SINDRI,NO,,,23.4057688,86.2281299,281576,1.14,0
PURULIA,PUNCHA,PUNCHA,PANRUI,PARDUI,NO,,,23.1888667,86.6728617,1051481,1.103,0
PURULIA,PURULIA - I,GARAFUSRA,SINDRI,SINDRI,NO,,,23.4104238,86.2238019,281586,1.08,0
PURULIA,PURULIA - I,GARAFUSRA,SINDRI,SINDRI,NO,,,23.3945728,86.2348989,281569,1.07,10
PURULIA,PURULIA - I,GARAFUSRA,SINDRI,SINDRI,NO,,,23.4089954,86.2269667,281579,1.05,0
PURULIA,PURULIA - I,GARAFUSRA,SINDRI,SINDRI,NO,,,23.3963803,86.2326584,281568,1.05,0
PURULIA,PUNCHA,PUNCHA,PANRUI,PARDUI,NO,,,23.1895447,86.6698068,1051478,0.98,0
PURULIA,PURULIA - I,GARAFUSRA,SINDRI,SINDRI,NO,,,23.3985206,86.2337317,281571,0.97,0
PURULIA,PUNCHA,PUNCHA,PUNCHA,PUNCHA,NO,,,23.1652233,86.6562633,1051483,0.924,0
PURULIA,PUNCHA,PUNCHA,PUNCHA,PUNCHA,NO,,,23.1626217,86.6548433,1051484,0.908,0
PURULIA,PUNCHA,PUNCHA,LAULARA,RADHADANG`,NO,,,23.1958267,86.6758333,1051477,0.848,0
PURULIA,PURULIA - I,GARAFUSRA,SINDRI,SINDRI,NO,,,23.4151767,86.2252679,281591,0.83,0
PURULIA,PURULIA - I,GARAFUSRA,SINDRI,SINDRI,NO,,,23.4134581,86.2257118,281588,0.83,0
PURULIA,PUNCHA,PUNCHA,PANRUI,PARDUI,NO,,,23.1896647,86.6708864,1051479,0.775,0
PURULIA,PURULIA - I,GARAFUSRA,SINDRI,SINDRI,NO,,,23.4097886,86.2313011,281583,0.77,0
PURULIA,PURULIA - I,DURKU,DAMDA,TAMNA-DAMDA MORE,NO,,,23.2796201,86.3562747,281609,0.76,0
PURULIA,PURULIA - I,GARAFUSRA,SINDRI,SINDRI,NO,,,23.4146935,86.2256607,281590,0.75,0
PURULIA,PURULIA - I,GARAFUSRA,SINDRI,SINDRI,NO,,,23.4118133,86.2258876,281587,0.75,0
PURULIA,PURULIA - I,DURKU,DOLDANRI,DOLDARI,NO,,,23.281645,86.383085,281595,0.73,0
PURULIA,PURULIA - I,GARAFUSRA,SINDRI,SINDRI,NO,,,23.4153075,86.225065,281592,0.73,0
PURULIA,PURULIA - I,GARAFUSRA,SINDRI,SINDRI,NO,,,23.414026,86.2253935,281589,0.73,0
PURULIA,PURULIA - I,GARAFUSRA,SINDRI,SINDRI,NO,,,23.3967705,86.2262675,281566,0.73,0
PURULIA,PURULIA - I,DURKU,DOLDANRI,DOLDARI,NO,,,23.2814667,86.383225,0281596,0.71,0
PURULIA,PURULIA - I,DURKU,HIRAKHAP,HIRAKHAP,NO,,,23.2559183,86.39106,281602,0.68,0
PURULIA,PURULIA - I,GARAFUSRA,SINDRI,SINDRI,NO,,,23.410044,86.2251089,281584,0.66,3
PURULIA,PURULIA - I,GARAFUSRA,SINDRI,SINDRI,NO,,,23.4034632,86.2299607,281574,0.66,0
PURULIA,PURULIA - I,GARAFUSRA,SINDRI,SINDRI,NO,,,23.4001398,86.2300317,281572,0.64,0
PURULIA,PURULIA - I,DURKU,DAMDA,TAMNA-DAMDA MORE,NO,,,23.2734739,86.3513701,281614,0.63,0
PURULIA,PURULIA - I,DURKU,DURKU,DURKU,NO,,,23.2663844,86.3577893,281606,0.62,0
PURULIA,PURULIA - I,GARAFUSRA,SINDRI,SINDRI,NO,,,23.4100739,86.2242401,281585,0.6,0
PURULIA,PURULIA - I,GARAFUSRA,SINDRI,SINDRI,NO,,,23.4068719,86.2275988,281577,0.58,0
PURULIA,PURULIA - I,GARAFUSRA,SINDRI,SINDRI,NO,,,23.410635,86.2273712,281581,0.56,0
PURULIA,PURULIA - I,GARAFUSRA,SINDRI,SINDRI,NO,,,23.4012832,86.2282322,281573,0.52,0
PURULIA,PURULIA - I,GARAFUSRA,SINDRI,SINDRI,NO,,,23.3992603,86.2330309,281570,0.52,0
PURULIA,PURULIA - I,GARAFUSRA,SINDRI,SINDRI,NO,,,23.4042341,86.2288503,281575,0.5,26
PURULIA,PURULIA - I,DURKU,DURKU,DURKU,NO,,,23.2709378,86.3699562,281605,0.46,0
PURULIA,PURULIA - I,GARAFUSRA,SINDRI,SINDRI,NO,,,23.4110158,86.2269115,281582,0.46,0
PURULIA,PURULIA - I,GARAFUSRA,SINDRI,SINDRI,NO,,,23.4100252,86.226938,281580,0.46,0
PURULIA,PURULIA - I,DURKU,UCHALI,UCHALI,NO,,,23.2859283,86.3669117,0281612,0.45,0
PURULIA,PURULIA - I,DURKU,DURKU,DURKU,NO,,,23.2668741,86.3580425,281607,0.44,0
PURULIA,PURULIA - I,GARAFUSRA,SINDRI,SINDRI,NO,,,23.3971744,86.2265628,281565,0.44,0
PURULIA,PUNCHA,PUNCHA,LAULARA,RADHADANG`,NO,,,23.1930068,86.6754167,1051476,0.404,0
PURULIA,PURULIA - I,DURKU,BALIA PATHAR,BALIA PATHAR,NO,,,23.2667883,86.392505,0281599,0.4,0
PURULIA,PUNCHA,PUNCHA,PUNCHA,PUNCHA,NO,,,23.1664507,86.6558412,1051475,0.38,0
PURULIA,PURULIA - I,DURKU,BALIA PATHAR,MUDIDIH,NO,,,23.2621533,86.383645,0281603,0.33,0
PURULIA,PURULIA - I,DURKU,DAMDA,TAMNA-DAMDA MORE,NO,,,23.27981,86.3561567,281608,0.32,0
PURULIA,PURULIA - I,DURKU,DURKU,DURKU,NO,,,23.2716117,86.38107,0281597,0.26,0
PURULIA,PURULIA - I,DURKU,DAMDA,TAMNA-DAMDA MORE,NO,,,23.2809083,86.357415,281610,0.18,0
PURULIA,PURULIA - I,DURKU,DURKU,DURKU,NO,,,23.2664983,86.3581117,281613,0.16,0
PURULIA,PURULIA - I,DURKU,BALIA PATHAR,BALIA PATHAR,NO,,,23.2668383,86.3917667,0281598,0.07,0
PURULIA,PURULIA - I,DURKU,DURKU,DURKU,NO,,,23.2708186,86.3688982,281604,0.06,0
PURULIA,PURULIA - I,DURKU,DAMDA,TAMNA-DAMDA MORE,NO,,,23.28142,86.3575367,281611,0.05,16
PURULIA,PURULIA - I,GARAFUSRA,GONDHUDI,CHIRKA,NO,,,23.3843094,86.2381781,281594,,0
PURULIA,PURULIA - I,GARAFUSRA,KETUABERA,KANTABERA,NO,,,23.353533,86.2341088,281593,,0
PURULIA,BARABAZAR,BANSHBERA,RALADIH,ROLADIH,NO,,,23.0609223,86.372686,2071161,,0
PURULIA,BARABAZAR,BANSHBERA,RALADIH,ROLADIH,NO,,,23.0603148,86.3747308,2071159,,0
PURULIA,BARABAZAR,BANSHBERA,RALADIH,ROLADIH,NO,,,23.0596728,86.3763248,2071158,,0
PURULIA,BARABAZAR,BANSHBERA,RALADIH,ROLADIH,NO,,,23.0589986,86.3776237,2071157,,0
PURULIA,BARABAZAR,BANSHBERA,LANKA,LANKA,NO,,,23.0629572,86.3857291,2071156,,0
PURULIA,BARABAZAR,BANSHBERA,LANKA,LANKA,NO,,,23.0643118,86.3844554,2071155,,0
PURULIA,BARABAZAR,BANSHBERA,LANKA,LANKA,NO,,,23.0639782,86.3843359,2071154,,0
PURULIA,BARABAZAR,BANSHBERA,LANKA,LANKA,NO,,,23.0640279,86.384855,2071153,,0
PURULIA,BARABAZAR,BANSHBERA,LANKA,LANKA,NO,,,23.0633992,86.3853331,2071152,,0
PURULIA,BARABAZAR,BANSHBERA,BAGALBANDH,DURGAGORAH,NO,,,23.0659186,86.3971024,2071151,,0
PURULIA,BARABAZAR,BANSHBERA,BAGALBANDH,DURGAGORAH,NO,,,23.066553,86.3973549,2071150,,0
PURULIA,BARABAZAR,BANSHBERA,GURDA,GURDA,NO,,,23.0546994,86.3759112,2071149,,0
PURULIA,BARABAZAR,BANSHBERA,KHAWASDIH,KHAWASDIH,NO,,,23.0538909,86.3761648,2071148,,0
PURULIA,BARABAZAR,BANSHBERA,KHAWASDIH,KHAWASDIH,NO,,,23.0534241,86.3770392,2071147,,0
PURULIA,BARABAZAR,BANSHBERA,KHAWASDIH,KHAWASDIH,NO,,,23.053178,86.3778374,2071146,,0
PURULIA,BARABAZAR,BANSHBERA,KHAWASDIH,KHAWASDIH,NO,,,23.0529067,86.3788814,2071145,,0
PURULIA,BARABAZAR,BANSHBERA,KHAWASDIH,KHAWASDIH,NO,,,23.0527616,86.37922,2071144,,0
PURULIA,BARABAZAR,BANSHBERA,KHAWASDIH,KHAWASDIH,NO,,,23.051822,86.3840753,2071143,,0
PURULIA,BARABAZAR,BANSHBERA,GURDA,GURDA,NO,,,23.0495856,86.3777785,2071142,,0
PURULIA,BARABAZAR,BANSHBERA,GURDA,GURDA,NO,,,23.0496581,86.377077,2071141,,0
PURULIA,BARABAZAR,BANSHBERA,GURDA,GURDA,NO,,,23.0497248,86.3762454,2071140,,0
PURULIA,BARABAZAR,BANSHBERA,GURDA,GURDA,NO,,,23.0498891,86.3755246,2071139,,0
PURULIA,BARABAZAR,BANSHBERA,GURDA,GURDA,NO,,,23.0500526,86.374541,2071138,,0
PURULIA,BARABAZAR,BANSHBERA,GURDA,GURDA,NO,,,23.0501528,86.3737412,2071137,,0
PURULIA,BARABAZAR,BANSHBERA,SANKHARI,SANKHARI,NO,,,23.0481129,86.3677319,2071136,,0
PURULIA,SANTURI,RAMCHANDRAPUR KOTALDIH,PANDUA CHAK,PANDUA CHAK,NO,,,23.5897968,86.80163,2040468,,0
PURULIA,SANTURI,RAMCHANDRAPUR KOTALDIH,DHULURI,DHULURI,NO,,,23.6000717,86.80763,2040467,,0
PURULIA,SANTURI,RAMCHANDRAPUR KOTALDIH,BRINDABANPUR,BRINDABAN PUR,NO,,,23.5701483,86.77717,2040480,,0
PURULIA,SANTURI,RAMCHANDRAPUR KOTALDIH,BRINDABANPUR,BRINDABAN PUR,NO,,,23.5704333,86.78052,2040479,,0
PURULIA,SANTURI,RAMCHANDRAPUR KOTALDIH,ANTHUMAJHIRDI,ATHUAMAJHIRDI,NO,,,23.5607533,86.7784233,2040485,,0
PURULIA,SANTURI,RAMCHANDRAPUR KOTALDIH,ANTHUMAJHIRDI,ATHUAMAJHIRDI,NO,,,23.5623,86.775595,2040484,,0
PURULIA,SANTURI,RAMCHANDRAPUR KOTALDIH,BRINDABANPUR,BRINDABAN PUR,NO,,,23.5682817,86.7697105,2040483,,0
PURULIA,SANTURI,RAMCHANDRAPUR KOTALDIH,BRINDABANPUR,BRINDABAN PUR,NO,,,23.568305,86.7720168,2040482,,0
PURULIA,SANTURI,RAMCHANDRAPUR KOTALDIH,BRINDABANPUR,BRINDABAN PUR,NO,,,23.5700967,86.77651,2040481,,0
PURULIA,SANTURI,RAMCHANDRAPUR KOTALDIH,BRINDABANPUR,BRINDABAN PUR,NO,,,23.5732483,86.801993,2040478,,0
PURULIA,SANTURI,RAMCHANDRAPUR KOTALDIH,LALGAR,LALGAR,NO,,,23.5782349,86.7959396,2040473,,0
PURULIA,SANTURI,RAMCHANDRAPUR KOTALDIH,LALGAR,LALGAR,NO,,,23.5842733,86.7956,2040472,,0
PURULIA,SANTURI,RAMCHANDRAPUR KOTALDIH,LALGAR,LALGAR,NO,,,23.5852819,86.7957499,2040471,,0
PURULIA,SANTURI,RAMCHANDRAPUR KOTALDIH,LALGAR,LALGAR,NO,,,23.5855483,86.796315,2040470,,0
PURULIA,SANTURI,RAMCHANDRAPUR KOTALDIH,PANDUA CHAK,PANDUA CHAK,NO,,,23.5874167,86.799705,2040469,,0
PURULIA,SANTURI,RAMCHANDRAPUR KOTALDIH,DHULURI,DHULURI,NO,,,23.600275,86.80798,2040466,,0
PURULIA,BUNDWAN,KUNCHIA,BHAMRAGORA,ASTHAGORA,NO,,,22.7926808,86.4577507,290849,,0
PURULIA,BUNDWAN,KUNCHIA,BHAMRAGORA,ASTHAGORA,NO,,,22.7925537,86.4585654,290848,,0
PURULIA,BUNDWAN,KUNCHIA,BHAMRAGORA,ASTHAGORA,NO,,,22.7918915,86.4607466,290847,,0
PURULIA,BUNDWAN,KUNCHIA,BHAMRAGORA,BHAMRA GORA,NO,,,22.8000874,86.4546726,290846,,0
PURULIA,BUNDWAN,KUNCHIA,BHAMRAGORA,BHAMRA GORA,NO,,,22.7985659,86.457023,290845,,0
PURULIA,BUNDWAN,KUNCHIA,BHAMRAGORA,BHAMRA GORA,NO,,,22.7984815,86.4572522,290844,,0
PURULIA,BUNDWAN,KUNCHIA,BHAMRAGORA,BHAMRA GORA,NO,,,22.7976128,86.459118,290843,,0
PURULIA,BUNDWAN,KUNCHIA,BHAMRAGORA,BHAMRA GORA,NO,,,22.7971808,86.4605417,290842,,0
PURULIA,BUNDWAN,KUNCHIA,BHAMRAGORA,BHAMRA GORA,NO,,,22.7958378,86.4631159,290841,,0
PURULIA,BUNDWAN,SUPUDIH,SUPUDI,DHADUNGARI,NO,,,22.8970524,86.520451,290853,,0
PURULIA,BUNDWAN,SUPUDIH,CHILLA,CHILLA,NO,,,22.885905,86.5087289,290851,,0
PURULIA,BUNDWAN,KUNCHIA,BHAMRAGORA,BHAMRA GORA,NO,,,22.7951274,86.4659296,290840,,0
PURULIA,BUNDWAN,SUPUDIH,SUPUDI,KADAGORA,NO,,,22.8926333,86.5301067,290859,,0
PURULIA,BUNDWAN,SUPUDIH,SUPUDI,KADAGORA,NO,,,22.8959233,86.5300167,290858,,0
PURULIA,BUNDWAN,SUPUDIH,SUPUDI,DHADUNGARI,NO,,,22.8960417,86.5250667,290855,,0
PURULIA,BUNDWAN,SUPUDIH,SUPUDI,DHADUNGARI,NO,,,22.89626,86.52278,290854,,0
PURULIA,BUNDWAN,SUPUDIH,SUPUDI,KADAGORA,NO,,,22.8955202,86.5291699,0290857,,0
